MedInc,HouseAge,AveRooms,AveBedrms,median_house_value
4.625,34.0,132.53333333333333,34.06666666666667,1.625
4.0827,8.0,5.484751203852327,0.9695024077046548,1.707
5.7373,12.0,5.6594827586206895,0.9956896551724138,2.083
3.0565,14.0,5.696065128900949,1.0705563093622794,1.188
3.5511,17.0,6.233870967741935,1.1559139784946235,1.559
3.4872,18.0,5.408759124087592,1.000912408759124,1.414
2.3319,13.0,5.456121343445287,1.1202600216684724,1.385
2.101,51.0,5.311111111111111,1.0888888888888888,0.567
1.372,47.0,4.030674846625767,1.2760736196319018,0.496
1.5625,36.0,4.157534246575342,1.0616438356164384,0.475
1.975,52.0,2.8,0.7,0.475
1.7011,45.0,4.057017543859649,1.013157894736842,0.448
0.9513,43.0,3.727536231884058,1.0434782608695652,0.504
1.5833,46.0,5.818930041152264,1.102880658436214,0.567
2.2206,50.0,4.622754491017964,1.1616766467065869,0.592
2.1518,44.0,5.1443569553805775,1.031496062992126,0.53
1.4427,43.0,4.52051282051282,0.9974358974358974,0.477
1.2344,52.0,5.316602316602316,1.2316602316602316,0.433
1.7829,45.0,4.7,1.0478260869565217,0.526
1.5227,39.0,4.205882352941177,1.0849673202614378,0.469
1.5547,20.0,4.187358916478555,1.171557562076749,0.939
2.5045,15.0,4.103932584269663,1.1657303370786516,0.903
1.2375,35.0,4.459915611814346,1.0675105485232068,0.5
1.2813,31.0,3.627906976744186,0.979328165374677,0.564
1.0513,35.0,2.9515570934256057,1.0242214532871972,0.396
2.1094,52.0,2.0595238095238093,1.0357142857142858,0.75
0.799,25.0,3.6454352441613582,1.1507430997876855,0.518
1.3527,41.0,3.7114093959731544,1.0425055928411633,0.612
1.123,33.0,3.7364066193853422,1.1040189125295508,0.467
1.8967,52.0,5.0,1.0491803278688523,0.438
1.6435,25.0,5.070726915520629,1.037328094302554,0.526
2.6176,17.0,5.361344537815126,1.0168067226890756,0.541
2.4137,21.0,5.386075949367089,1.1329113924050631,0.621
4.35,28.0,4.615384615384615,0.7692307692307693,0.675
2.4167,43.0,4.733333333333333,1.08,0.739
1.25,19.0,4.671195652173913,1.0625,0.53
2.0043,29.0,4.92332268370607,0.9297124600638976,0.535
1.5625,25.0,5.60655737704918,1.2076502732240435,0.528
1.0481,19.0,4.181818181818182,1.053291536050157,0.485
1.0472,15.0,5.088,1.112,0.578
1.3922,23.0,5.07624633431085,1.064516129032258,0.495
1.3304,28.0,5.6453900709219855,1.0780141843971631,0.513
1.2404,52.0,4.757575757575758,0.8636363636363636,0.525
2.1458,22.0,3.0782608695652174,1.0521739130434782,0.344
1.3047,41.0,5.6389891696750905,1.1624548736462097,0.441
1.3587,35.0,5.18798955613577,1.0287206266318538,0.453
2.1905,17.0,4.7973856209150325,1.0212418300653594,0.618
1.5611,29.0,4.462915601023018,1.1278772378516624,0.444
2.875,24.0,5.344827586206897,1.1422413793103448,0.606
1.4577,38.0,3.981182795698925,0.9489247311827956,0.498
2.3269,34.0,4.494623655913978,0.974910394265233,0.508
2.1304,25.0,5.448559670781893,1.1550068587105624,0.585
1.3343,22.0,3.685584562996594,0.9750283768444948,0.608
1.8723,46.0,5.044943820224719,1.0561797752808988,0.526
1.4419,39.0,4.55425219941349,1.064516129032258,0.455
1.6325,39.0,4.272388059701493,1.0055970149253732,0.521
2.0536,42.0,4.735632183908046,1.0421455938697315,0.5
4.7463,6.0,6.094936708860759,0.9588607594936708,0.931
2.7813,19.0,5.310476190476191,1.1695238095238096,1.203
1.5449,17.0,4.5315985130111525,1.1115241635687731,0.625
4.0027,13.0,5.785185185185185,1.0098765432098766,0.931
4.9196,27.0,6.184782608695652,0.9065217391304348,1.179
7.2211,30.0,6.413157894736842,0.9184210526315788,1.717
3.5128,23.0,5.177777777777778,0.9506172839506172,1.216
4.4583,25.0,7.830985915492958,1.1126760563380282,1.083
2.6875,31.0,5.657718120805369,0.9395973154362416,1.538
1.4007,7.0,4.466424682395644,1.1742286751361162,2.25
1.4646,9.0,4.514150943396227,1.1580188679245282,0.659
6.8162,15.0,7.383620689655173,1.0603448275862069,1.272
0.6991,26.0,2.669021190716448,1.014127144298688,0.895
2.2437,9.0,4.114213197969543,1.0862944162436547,0.542
5.2608,19.0,7.0928571428571425,1.0446428571428572,1.514
3.0179,7.0,5.7924528301886795,1.0919811320754718,0.916
2.0294,15.0,5.573200992555831,1.13151364764268,0.704
1.7986,32.0,3.6473429951690823,0.9903381642512076,0.493
2.1563,36.0,6.042194092827004,1.1350210970464134,0.883
1.8355,29.0,4.487364620938628,1.1263537906137184,0.742
3.9211,20.0,5.582222222222223,0.9977777777777778,0.923
3.4107,33.0,5.954022988505747,1.0402298850574712,1.104
1.6607,6.0,4.664251207729468,1.0193236714975846,0.58
3.0139,39.0,5.175732217573222,1.0711297071129706,0.653
2.9013,19.0,6.090909090909091,1.1076555023923444,0.895
1.6602,31.0,3.9526066350710902,1.085308056872038,0.612
3.5781,35.0,6.246246246246246,1.0960960960960962,0.928
3.3438,31.0,5.40418118466899,1.0313588850174216,0.926
2.1691,31.0,5.322115384615385,1.0384615384615383,0.667
2.77,27.0,5.81042654028436,1.1374407582938388,0.684
2.2466,30.0,5.277258566978193,0.97196261682243,0.96
1.7692,34.0,5.560196560196561,1.0393120393120394,0.742
2.6146,43.0,5.634408602150538,1.0,0.813
2.0658,30.0,5.28,1.0533333333333332,0.679
2.5809,32.0,5.479704797047971,0.992619926199262,0.783
3.5375,35.0,6.543956043956044,1.043956043956044,0.967
1.4817,6.0,4.443645083932854,1.1342925659472425,0.72
1.976,15.0,5.190851735015773,1.2176656151419558,0.673
2.0781,41.0,4.7981220657277,0.9812206572769951,0.488
1.575,34.0,4.376383763837638,1.1070110701107012,0.571
1.3929,33.0,3.657458563535912,1.011049723756906,0.556
2.9306,48.0,5.083950617283951,0.9580246913580248,0.679
2.2029,51.0,5.678403755868545,1.1408450704225352,0.542
1.7636,52.0,5.175637393767706,1.0084985835694051,0.551
1.8971,41.0,5.261333333333333,1.064,0.669
1.4028,46.0,4.047970479704797,1.0387453874538746,0.685
1.6429,52.0,4.751282051282051,1.1205128205128203,0.692
1.7298,52.0,4.277511961722488,1.0741626794258374,0.584
2.4375,52.0,5.019607843137255,0.9859943977591036,0.571
2.3952,52.0,5.477832512315271,1.0295566502463054,0.784
1.175,52.0,4.958158995815899,1.0878661087866108,0.561
1.0,52.0,3.9270833333333335,1.0104166666666667,0.45
1.5273,46.0,4.764065335753176,1.0762250453720508,0.59
2.1055,52.0,5.178494623655914,1.070967741935484,0.613
1.7344,47.0,4.384615384615385,0.9938461538461538,0.513
1.2937,49.0,4.226618705035971,1.10431654676259,0.52
1.4635,43.0,4.662162162162162,1.1531531531531531,0.466
1.75,50.0,3.926900584795322,0.9415204678362572,0.498
1.4766,23.0,4.143947655398037,1.0937840785169028,0.506
2.19,35.0,4.206806282722513,1.0026178010471205,0.534
1.2545,41.0,4.306010928961749,1.139344262295082,0.455
1.2101,40.0,3.978217821782178,1.0277227722772275,0.491
1.869,43.0,5.966911764705882,1.0808823529411764,0.56
1.5174,43.0,4.609004739336493,0.9786729857819904,0.546
1.6548,35.0,4.879417879417879,1.0935550935550935,0.494
1.3029,52.0,4.813063063063063,1.009009009009009,0.691
1.8667,50.0,4.715302491103203,0.99644128113879,0.628
3.3125,51.0,5.76984126984127,0.9325396825396826,0.701
1.7083,44.0,4.349282296650718,0.985645933014354,0.483
1.8641,39.0,4.547861507128309,1.1466395112016294,0.508
2.9545,47.0,5.632241813602015,1.052896725440806,0.596
1.2065,39.0,4.585754451733833,1.134020618556701,0.556
1.8958,39.0,5.014409221902017,1.0115273775216138,0.513
1.9955,50.0,5.101010101010101,0.98989898989899,0.542
2.5111,49.0,4.886792452830188,0.9643605870020964,0.554
1.7994,42.0,4.7785388127853885,1.0730593607305936,0.587
1.4766,36.0,4.164383561643835,0.9863013698630136,0.528
1.4107,29.0,4.247443762781186,1.071574642126789,0.598
1.3278,32.0,4.408510638297872,1.0574468085106383,0.445
2.3006,23.0,5.0817460317460315,1.0873015873015872,0.69
2.6611,11.0,5.441441441441442,1.1182432432432432,0.747
3.1,30.0,4.977491961414791,0.9067524115755627,0.713
3.9514,27.0,5.017804154302671,0.8367952522255193,0.869
1.6073,14.0,4.321951219512195,1.0808362369337978,0.647
3.1719,39.0,5.759075907590759,1.0594059405940597,0.679
2.4956,11.0,4.960328317373461,1.0656634746922025,0.875
2.4728,18.0,5.3494055482166445,1.1030383091149274,0.883
2.3108,28.0,5.134357005758157,1.0115163147792707,0.72
3.8088,34.0,5.630573248407643,0.964968152866242,0.877
3.6681,34.0,5.326760563380281,0.9098591549295776,0.82
2.1461,11.0,4.112630732099759,1.1134352373290426,0.759
3.1417,15.0,4.658823529411765,1.0549019607843138,0.746
2.1653,16.0,4.625482625482626,1.0154440154440154,0.788
3.1953,15.0,5.178571428571429,1.1717687074829932,0.857
3.9338,17.0,5.602179836512262,0.997275204359673,0.847
3.25,17.0,4.829351535836177,0.9112627986348124,0.814
2.0536,9.0,3.950704225352113,1.0211267605633805,0.55
2.6932,31.0,4.85,0.8916666666666667,0.664
3.0,25.0,5.271084337349397,0.9397590361445785,0.728
2.625,23.0,4.728888888888889,0.9822222222222222,0.715
3.7578,24.0,5.061538461538461,0.9576923076923076,0.692
2.6767,15.0,4.512448132780083,1.170124481327801,0.875
2.9406,24.0,5.1160092807424595,1.0893271461716938,0.73
2.5737,30.0,4.685328185328185,0.9305019305019304,0.769
2.6726,32.0,5.005102040816326,1.0178571428571428,0.704
2.4405,35.0,4.6652892561983474,0.9090909090909092,0.743
2.3333,33.0,5.782828282828283,0.9949494949494948,0.813
2.2467,27.0,4.590702947845805,1.0736961451247165,0.707
2.785,36.0,5.289029535864979,0.9831223628691984,0.723
2.1439,38.0,4.661764705882353,0.9975490196078431,0.602
2.0564,38.0,4.904,1.0528,0.647
2.5434,36.0,4.600508905852418,0.9910941475826972,0.673
1.9375,40.0,4.766891891891892,0.9594594594594594,0.677
1.2176,29.0,3.899236641221374,1.076335877862595,0.619
2.3562,45.0,5.479166666666667,1.0666666666666669,0.581
1.9784,37.0,4.988584474885845,1.038812785388128,0.707
2.0357,30.0,4.055415617128464,1.0327455919395463,0.602
3.8105,52.0,6.098765432098766,1.0534979423868314,0.876
2.2614,50.0,5.378698224852071,1.106508875739645,0.73
2.319,41.0,5.366265060240964,1.1132530120481927,0.591
2.3967,43.0,4.932059447983015,1.0658174097664543,0.587
3.5972,52.0,6.215258855585831,1.0108991825613078,0.899
3.15,49.0,5.83,1.0466666666666666,0.722
2.5804,48.0,5.453172205438066,0.9939577039274924,0.789
3.4265,43.0,6.242666666666667,1.0533333333333332,0.85
3.625,37.0,5.865671641791045,1.0865671641791044,0.834
2.6127,36.0,4.858156028368795,1.024822695035461,0.696
3.0568,41.0,4.868243243243243,0.9256756756756755,0.713
2.9081,36.0,5.095022624434389,1.0588235294117647,0.656
2.4286,32.0,5.029824561403509,1.0789473684210529,0.681
2.625,23.0,5.101176470588236,1.183529411764706,0.716
2.8359,30.0,4.948356807511737,1.001564945226917,0.803
3.6522,8.0,5.217785843920145,0.9945553539019965,0.802
3.0938,7.0,4.966580976863753,1.077120822622108,0.767
3.7821,5.0,5.505763688760807,1.015850144092219,0.804
3.4213,4.0,5.472645739910314,0.9991031390134528,0.845
2.7857,8.0,5.680733944954128,1.255045871559633,0.797
2.9853,7.0,4.472945891783567,0.9819639278557114,0.747
2.0446,9.0,4.035335689045937,1.1095406360424027,0.813
2.9315,27.0,5.11864406779661,1.1661016949152545,0.832
1.8214,10.0,5.838983050847458,1.271186440677966,0.801
2.8194,24.0,4.7625,1.0208333333333333,0.811
2.875,34.0,5.218354430379747,1.0221518987341771,0.745
3.3125,22.0,6.175548589341693,1.0407523510971788,1.061
4.1719,17.0,6.348242811501597,1.0702875399361025,1.264
3.6204,18.0,6.182608695652174,1.056521739130435,1.198
2.9808,38.0,5.670588235294118,1.1176470588235294,0.896
2.3194,20.0,5.7781456953642385,1.152317880794702,0.906
1.7,19.0,5.611111111111111,1.1555555555555554,0.69
3.4861,26.0,5.588461538461538,0.9653846153846154,1.125
2.6852,33.0,5.312849162011173,1.0335195530726258,0.708
1.6168,14.0,4.413314840499306,1.0124826629681,0.718
1.8299,24.0,5.24331550802139,1.1283422459893049,0.578
3.6,22.0,4.851449275362318,0.9094202898550724,0.832
1.8,32.0,3.9397590361445785,0.9518072289156626,0.604
3.087,19.0,5.956916099773243,1.138321995464853,0.882
3.4297,30.0,6.1959798994974875,1.0753768844221103,1.125
3.2813,45.0,5.934579439252336,1.1308411214953271,1.054
2.1618,25.0,5.183673469387755,1.0408163265306123,0.553
2.7917,48.0,6.447115384615385,1.1490384615384617,0.828
3.8056,29.0,6.391304347826087,1.0608695652173914,1.654
1.3221,30.0,5.383529411764706,1.1152941176470588,0.612
7.5,8.0,6.564885496183206,0.9465648854961832,2.562
5.1781,4.0,6.1254752851711025,0.9936628643852978,1.225
6.7181,15.0,7.199438202247191,0.9410112359550562,1.603
4.8036,11.0,6.165432098765432,1.054320987654321,1.416
4.7622,12.0,6.672645739910314,1.1345291479820627,0.893
3.3239,9.0,5.610955056179775,1.0926966292134832,0.913
5.5842,15.0,7.112820512820512,1.2102564102564102,0.889
5.5405,16.0,6.475524475524476,0.958041958041958,1.193
4.2132,2.0,6.200305810397554,1.1238532110091743,0.965
3.3942,4.0,5.412186379928316,1.2783751493428912,0.721
4.6726,6.0,5.7303030303030305,1.0333333333333334,1.078
3.755,15.0,5.363076923076923,0.953846153846154,0.68
3.6563,14.0,6.032154340836013,1.0418006430868167,0.888
2.9565,14.0,4.817762399077278,1.0542099192618224,0.73
2.5595,18.0,5.44206008583691,1.1072961373390555,0.679
10.5144,8.0,7.981052631578947,1.0252631578947369,3.459
8.9669,12.0,7.449180327868852,0.99672131147541,2.139
8.7716,12.0,9.286821705426355,1.124031007751938,2.292
6.8645,17.0,8.642585551330798,1.1330798479087452,1.959
6.9903,14.0,6.476584022038567,0.9393939393939394,1.412
5.3241,14.0,7.049645390070922,0.9739952718676124,1.23
7.4201,17.0,8.320441988950277,1.12707182320442,2.297
6.1175,16.0,7.567282321899736,0.992084432717678,1.447
5.5357,17.0,7.951841359773371,1.065155807365439,1.677
7.2909,14.0,6.176136363636363,0.9375,1.556
5.2809,28.0,6.872727272727273,1.018181818181818,1.515
5.0698,25.0,6.61,1.102,1.509
7.7062,18.0,7.662087912087912,1.0384615384615383,1.883
8.3608,10.0,7.994490358126722,1.0,1.873
8.2737,7.0,7.364768683274021,0.9679715302491104,1.935
5.9897,8.0,6.125,0.9435483870967742,1.236
5.3886,15.0,6.945848375451264,0.9458483754512635,1.253
3.2569,15.0,5.444444444444445,1.08994708994709,1.244
3.2147,7.0,5.398239823982398,1.182618261826183,1.119
2.8274,12.0,4.7682926829268295,1.0121951219512195,0.795
4.2071,8.0,5.539936102236422,1.0782747603833869,1.283
1.9511,11.0,4.816326530612245,1.1484230055658626,0.54
1.7926,22.0,3.8708860759493673,0.9493670886075948,0.517
3.7656,7.0,6.156937799043062,1.1492822966507177,1.45
4.2304,17.0,5.909090909090909,0.9343434343434344,0.944
5.4868,7.0,6.466101694915254,0.9661016949152542,1.588
3.3229,9.0,4.5,1.0461538461538462,1.193
4.049,19.0,6.121731289449955,1.0820559062218214,1.26
5.6445,10.0,6.545866364665912,1.044167610419026,1.355
2.3667,11.0,4.559602649006623,1.097682119205298,0.693
3.2143,25.0,4.989293361884369,0.9892933618843684,0.93
4.3315,17.0,6.046511627906977,1.0116279069767442,0.958
2.2215,15.0,5.352472089314195,1.1068580542264752,0.722
3.4167,23.0,5.433915211970075,1.0211970074812968,1.052
1.7708,22.0,4.367662203913492,1.181256436663234,0.535
3.4542,24.0,5.475560081466395,1.023421588594705,1.212
5.4513,33.0,7.080213903743315,1.0588235294117647,1.433
6.3359,43.0,6.334415584415584,0.935064935064935,1.693
6.1575,38.0,7.171974522292993,1.035031847133758,1.601
3.8571,24.0,5.08254397834912,0.9215155615696888,0.901
2.9471,33.0,6.68,1.024,0.995
3.5958,29.0,5.196296296296296,1.022222222222222,0.888
3.125,16.0,5.380070546737214,1.058201058201058,0.808
3.4074,16.0,5.960251046025105,1.0585774058577406,0.727
2.0469,19.0,4.569014084507042,1.0929577464788731,0.669
3.3272,35.0,5.073170731707317,0.983739837398374,0.656
2.5223,35.0,5.011204481792717,1.0,0.662
1.3385,24.0,4.19404915912031,1.0284605433376457,0.588
3.3447,21.0,5.268729641693811,1.0553745928338762,0.714
1.9575,24.0,4.528423772609819,1.058139534883721,0.67
2.0324,35.0,4.216666666666667,1.0208333333333333,0.555
3.0,36.0,5.5369127516778525,1.0503355704697988,0.797
2.6055,36.0,4.9748427672955975,0.9842767295597484,0.692
2.6522,35.0,5.01360544217687,0.9897959183673468,0.659
1.6854,18.0,4.756535947712418,1.175653594771242,0.647
2.9506,35.0,5.063457330415755,0.9693654266958424,0.738
1.9386,33.0,4.384418901660281,1.0025542784163477,0.675
2.03,38.0,4.686274509803922,1.1176470588235294,0.588
3.5542,43.0,6.268421052631579,1.1342105263157896,0.965
2.4167,39.0,5.7331786542923435,1.0672853828306264,0.719
5.187,45.0,7.149732620320855,1.0,1.538
3.069,35.0,5.317280453257791,0.9291784702549576,0.696
1.8514,34.0,5.104408352668213,1.1438515081206495,0.665
3.32,27.0,5.4832962138084635,1.0779510022271714,1.247
4.25,33.0,5.751968503937008,1.0275590551181102,1.322
3.2642,34.0,5.7,0.9787234042553192,0.896
2.3293,31.0,4.673866090712743,0.9848812095032398,0.734
2.256,26.0,4.404145077720207,1.0958549222797926,0.645
1.5122,19.0,3.948186528497409,1.160621761658031,0.475
2.9301,33.0,5.472154963680388,1.0653753026634385,0.683
2.1544,26.0,4.402409638554217,1.008433734939759,0.728
2.1383,30.0,4.997549019607843,1.0866013071895424,0.788
2.9937,27.0,5.33806146572104,1.0094562647754135,0.811
3.3281,32.0,5.067901234567901,0.9629629629629628,0.751
2.1573,28.0,4.826013513513513,1.045608108108108,0.714
2.293,28.0,4.574438202247191,1.0561797752808988,0.717
2.5893,29.0,5.672077922077922,1.074675324675325,0.709
2.9244,32.0,5.332819722650231,1.024653312788906,0.846
2.8994,34.0,5.295208655332303,0.9629057187017002,0.66
2.2094,20.0,4.9384372533543806,1.0623520126282555,0.837
2.7222,24.0,5.212795549374131,1.070931849791377,0.831
2.4678,18.0,4.91715708465369,1.0869171570846536,0.743
2.3333,25.0,5.84516129032258,1.0838709677419356,0.906
2.197,30.0,5.104938271604938,1.021604938271605,0.745
1.2716,19.0,3.4779026217228464,1.0704119850187266,0.694
3.4279,25.0,5.6909090909090905,0.9854545454545456,0.847
2.3375,17.0,4.770818995182381,1.0227116311080524,0.993
3.567,28.0,6.074468085106383,1.070921985815603,0.855
3.625,25.0,5.405172413793103,1.0377155172413792,0.895
4.2153,18.0,6.11453744493392,1.0881057268722467,0.952
4.5179,22.0,6.133479212253829,0.9584245076586432,0.996
5.2595,20.0,6.941684665226782,0.9632829373650108,1.109
4.7804,19.0,6.347058823529411,0.9941176470588236,1.011
5.0635,16.0,6.573816155988858,0.9888579387186628,1.085
4.0196,17.0,6.139767054908486,1.0449251247920133,0.842
4.9292,15.0,6.333333333333333,0.9886621315192744,1.094
4.1098,14.0,5.940279542566709,1.0533672172808133,1.082
5.3272,3.0,6.982358402971216,1.0612813370473535,1.742
5.0941,3.0,6.998985801217039,1.137931034482759,1.437
3.9032,3.0,5.863329583802025,1.1929133858267718,1.408
2.4861,15.0,5.467924528301887,1.0452830188679243,0.863
6.9405,17.0,7.166666666666667,1.0096153846153846,1.652
4.0,20.0,6.983333333333333,1.0958333333333334,1.646
4.5398,20.0,7.005277044854881,1.1398416886543536,1.431
5.308,15.0,6.147668393782383,0.9430051813471504,1.675
2.5904,23.0,4.6596306068601585,0.9973614775725592,0.714
2.3173,25.0,4.9152892561983474,1.115702479338843,0.682
2.7159,32.0,5.33130081300813,1.0731707317073171,0.68
1.8061,5.0,3.0027624309392267,0.9337016574585636,1.134
3.5078,15.0,6.254587155963303,1.146788990825688,1.09
5.3478,8.0,6.210344827586207,0.943103448275862,1.388
5.0828,14.0,6.7910750507099396,0.995943204868154,1.114
2.3381,12.0,3.7879858657243815,1.0035335689045937,1.125
1.6618,19.0,4.564,1.1,0.697
1.7969,19.0,4.655367231638418,1.03954802259887,0.728
2.9453,28.0,5.343042071197411,0.9870550161812298,0.722
2.7778,19.0,4.616847826086956,0.967391304347826,0.797
1.9483,16.0,4.21669341894061,0.9839486356340288,1.125
2.2639,15.0,3.845528455284553,0.9715447154471544,0.525
3.9943,7.0,5.732044198895028,0.9751381215469612,1.002
4.9327,8.0,6.083870967741936,1.219354838709677,0.895
1.4913,32.0,4.901785714285714,1.0089285714285714,0.546
3.1814,28.0,5.677811550151976,1.0638297872340423,0.789
4.4356,3.0,5.9676470588235295,0.9882352941176472,1.113
5.0864,4.0,6.964285714285714,1.0844155844155845,1.137
6.1133,11.0,7.241887905604719,1.0147492625368733,1.2
4.5577,2.0,7.54093567251462,1.0994152046783623,1.233
4.9432,4.0,6.341708542713568,1.085427135678392,1.144
5.0253,13.0,5.951724137931034,0.9494252873563218,1.062
1.8021,17.0,4.940104166666667,1.1276041666666667,0.559
4.81,15.0,6.54059405940594,1.013861386138614,0.936
3.9792,16.0,5.838074398249453,0.9934354485776804,0.889
2.5446,13.0,4.118918918918919,0.9891891891891892,0.938
4.4934,15.0,5.772455089820359,0.9900199600798404,0.88
4.2066,7.0,5.732931726907631,1.0401606425702812,0.884
3.2813,31.0,6.162679425837321,1.0956937799043065,0.687
6.011,9.0,7.831223628691983,1.0717299578059072,1.631
3.7697,13.0,5.528662420382165,0.9968152866242038,0.836
3.5417,16.0,5.311643835616438,0.928082191780822,0.713
2.7404,15.0,5.952830188679245,1.0636792452830188,0.763
2.6875,22.0,5.889688249400479,1.1894484412470023,0.606
4.0993,5.0,5.4324324324324325,0.9896049896049895,0.83
6.0132,21.0,6.146341463414634,0.8878048780487805,1.508
4.9904,15.0,6.9077809798270895,1.0172910662824208,1.573
5.6739,14.0,7.896272285251215,1.0632090761750406,1.738
4.526,19.0,7.042780748663102,1.0106951871657754,1.487
4.925,22.0,6.730831973898858,1.00163132137031,1.547
3.0833,42.0,6.027027027027027,0.9684684684684683,1.333
4.5625,20.0,6.202197802197802,1.0527472527472528,1.369
5.4895,13.0,7.926356589147287,1.1149870801033592,1.567
4.0227,19.0,5.950184501845018,1.011070110701107,1.265
4.5375,18.0,6.757894736842105,1.0157894736842106,1.306
4.5938,20.0,5.136792452830188,0.981132075471698,1.069
3.6161,11.0,5.640449438202247,1.0337078651685394,0.995
2.5741,29.0,4.932160804020101,0.984924623115578,0.73
2.181,37.0,4.6773255813953485,1.087209302325581,0.599
2.6458,10.0,4.360526315789474,0.9447368421052632,0.848
2.6823,34.0,5.2195845697329375,1.0504451038575668,0.729
2.1182,40.0,3.7936507936507935,1.034920634920635,0.589
2.3687,31.0,4.815561959654179,1.0720461095100864,0.639
3.1442,30.0,5.780487804878049,1.0048780487804878,0.723
3.7261,7.0,5.717532467532467,1.0032467532467533,0.839
1.9766,42.0,4.586666666666667,0.9555555555555556,0.581
1.7132,21.0,3.820197044334975,1.041871921182266,0.559
2.2448,20.0,5.084033613445378,1.050420168067227,0.589
1.9076,32.0,3.7895752895752897,0.9806949806949808,0.558
2.1515,6.0,5.440366972477064,1.073394495412844,0.639
2.59,21.0,5.840764331210191,1.0222929936305734,0.693
3.2917,19.0,6.182656826568266,1.0867158671586716,1.601
3.4044,18.0,6.171232876712328,1.1369863013698631,1.153
3.625,25.0,5.887788778877888,1.0297029702970295,1.076
2.3618,38.0,5.074866310160428,1.0160427807486632,0.8
3.5074,37.0,5.124137931034483,1.0206896551724138,0.938
2.3359,24.0,4.994082840236686,1.0946745562130178,0.924
4.2679,14.0,6.392592592592592,1.1185185185185185,1.518
3.332,16.0,5.815789473684211,1.0997229916897506,1.118
3.1736,16.0,5.705304518664047,1.082514734774067,1.118
3.9141,12.0,6.946386946386946,1.1538461538461535,1.239
2.0,15.0,6.391156462585034,1.3979591836734695,0.833
4.1838,44.0,26.452173913043477,6.060869565217391,0.856
4.1563,12.0,6.751497005988024,1.4131736526946108,0.94
3.3269,22.0,7.677083333333333,1.65625,1.027
3.875,23.0,50.83783783783784,10.27027027027027,1.25
3.0729,34.0,26.04109589041096,5.397260273972603,1.446
5.1314,15.0,29.074766355140188,6.08411214953271,1.792
3.7857,19.0,20.2,4.05,0.786
2.6902,17.0,6.035294117647059,1.1911764705882353,0.944
2.2202,13.0,5.494140625,1.130859375,1.0
2.2278,13.0,5.906110283159464,1.2101341281669151,0.905
2.6058,26.0,5.789156626506024,1.0210843373493976,0.922
1.6486,26.0,4.337962962962963,0.9629629629629628,0.552
1.7292,33.0,4.513677811550152,1.1367781155015195,0.52
1.5642,15.0,4.403292181069959,1.0534979423868314,0.515
1.4481,25.0,3.4057377049180326,0.9426229508196722,0.517
2.4219,19.0,4.97986577181208,0.9932885906040269,0.658
2.2863,5.0,4.106457242582897,1.06108202443281,0.692
2.0417,34.0,5.052631578947368,1.0760233918128654,0.725
2.5,42.0,5.151515151515151,0.8888888888888888,0.73
3.625,13.0,5.479674796747967,1.048780487804878,1.083
3.7917,24.0,5.3580246913580245,0.9547325102880658,0.905
3.9073,17.0,6.223577235772358,1.1382113821138211,0.916
1.767,15.0,4.436893203883495,0.9902912621359224,0.633
2.825,32.0,4.784232365145228,0.979253112033195,0.676
1.8975,36.0,5.052863436123348,1.077092511013216,0.609
1.516,28.0,4.4032786885245905,1.0819672131147542,0.567
3.9844,18.0,6.131004366812227,0.9868995633187772,1.181
1.6875,41.0,5.570063694267516,1.089171974522293,0.661
2.5234,37.0,4.101167315175097,0.9299610894941636,0.635
3.7813,18.0,5.357142857142857,1.0526315789473684,0.873
3.825,28.0,6.306930693069307,1.0643564356435644,0.842
2.309,18.0,5.456422018348624,1.0275229357798166,0.571
1.4937,20.0,4.570552147239264,0.9754601226993864,0.547
1.586,14.0,4.087074829931972,1.0789115646258505,0.569
2.2206,34.0,5.433962264150943,1.0075471698113208,0.634
1.9913,21.0,5.542105263157895,1.0789473684210529,0.953
1.8958,33.0,4.939516129032258,1.1088709677419355,0.551
1.5625,33.0,3.623456790123457,1.0493827160493827,0.558
1.6094,27.0,4.887323943661972,1.0422535211267605,0.552
3.0521,27.0,4.115,0.855,1.138
2.5562,43.0,6.072463768115942,1.1594202898550725,0.932
1.9676,33.0,5.175895765472313,0.9576547231270358,0.624
2.6858,13.0,4.350364963503649,0.9854014598540146,0.624
3.5987,19.0,6.167259786476868,1.0782918149466192,1.317
2.8287,28.0,4.714285714285714,0.974025974025974,0.731
2.6974,29.0,4.841328413284133,1.033210332103321,0.73
4.0197,17.0,5.819338422391858,0.9923664122137404,0.88
2.2727,10.0,4.934027777777778,1.0763888888888888,0.927
2.5556,42.0,5.3004587155963305,1.006880733944954,0.697
1.8333,33.0,4.943444730077121,1.0359897172236503,0.683
1.5833,42.0,4.641821946169772,1.0786749482401656,0.651
1.2647,22.0,4.997214484679666,1.2116991643454038,0.553
1.4415,36.0,3.967741935483871,0.9032258064516128,0.544
2.0658,34.0,5.938144329896907,1.2061855670103092,0.925
1.625,34.0,3.972972972972973,1.0332640332640333,0.53
1.8878,30.0,4.272952853598015,0.9230769230769232,0.516
3.2917,34.0,6.597444089456869,1.095846645367412,1.115
4.2045,16.0,7.266129032258065,1.1155913978494625,1.209
2.2132,46.0,4.687344913151365,0.967741935483871,0.766
1.6635,37.0,4.990196078431373,1.0441176470588236,0.67
2.5033,9.0,5.012987012987013,1.0506493506493506,0.701
